id,mail_id,mobile_number,query_heading,query_description,query_created_time,status,query_closed_time
15071,bowenbrian@example.net,9001116676,UI Feedback,Sidebar hides important links.,2025-02-02 00:00:00,Closed,2025-02-13 00:00:00
15070,jason60@example.org,7438544955,Login Issue,Captcha keeps looping during login.,2025-02-02 00:00:00,Closed,2025-02-07 00:00:00
15069,hollowaybrian@example.com,9055906094,Data Export,Export email not received.,2025-04-12 00:00:00,Closed,2025-04-13 00:00:00
15068,bdaugherty@example.net,2064939197,Data Export,Can’t schedule data export.,2025-06-10 00:00:00,Closed,2025-06-17 00:00:00
15067,russell22@example.org,2494707478,Billing Problem,Bank deducted amount but dashboard shows unpaid.,2025-05-14 00:00:00,Closed,2025-05-15 00:00:00
15066,elizabethjackson@example.org,184455915,Data Export,Exported PDF looks blank.,2025-02-16 00:00:00,Closed,2025-03-02 00:00:00
15065,xoconnor@example.com,8140414627,Technical Support,Settings not saving properly.,2025-05-11 00:00:00,Closed,2025-05-14 00:00:00
15064,rwilson@example.net,226531051,Login Issue,Getting 'user not found' even with valid ID.,2025-03-04 00:00:00,Closed,2025-03-05 00:00:00
15063,eric92@example.net,1847355305,UI Feedback,Sidebar hides important links.,2025-06-08 00:00:00,Closed,2025-06-09 00:00:00
15062,klowe@example.com,6747157794,Feature Request,Add folder structure to organize data.,2025-06-22 00:00:00,Closed,2025-07-01 00:00:00
15061,petersonapril@example.com,9844162688,Login Issue,Error 401 appearing on login.,2025-07-25 00:00:00,Closed,2025-07-29 00:00:00
15060,cameronbenton@example.org,2388321708,UI Feedback,Dark mode missing in login.,2025-02-03 00:00:00,Closed,2025-02-05 00:00:00
15059,whitneysanchez@example.com,2490070071,UI Feedback,Table headers not sticky.,2025-01-29 00:00:00,Closed,2025-02-06 00:00:00
15058,anitahernandez@example.net,7174190299,Data Export,Exported Excel has broken formatting.,2025-07-21 00:00:00,Closed,2025-07-31 00:00:00
15057,amyward@example.org,7034912848,Payment Failure,Payment success mail delayed.,2025-02-03 00:00:00,Closed,2025-02-07 00:00:00
15056,hernandezjacqueline@example.org,6177228946,Data Export,Fields are missing in exported report.,2025-04-19 00:00:00,Closed,2025-04-20 00:00:00
15055,mkey@example.com,1572821028,Login Issue,Session expires immediately after login.,2025-05-19 00:00:00,Closed,2025-05-24 00:00:00
15054,johnsonkaitlyn@example.com,5111207381,UI Feedback,Buttons overlap on smaller screens.,2025-02-06 00:00:00,Closed,2025-02-07 00:00:00
15053,josesanchez@example.org,2767488796,Data Export,Filters not applying in exported data.,2025-07-02 00:00:00,Closed,2025-07-04 00:00:00
15052,louis39@example.com,418168371,Feature Request,Multi-user role system would help.,2025-03-08 00:00:00,Closed,2025-03-09 00:00:00
15051,david73@example.org,1490805469,Subscription Cancellation,Can’t contact support post cancellation.,2025-02-15 00:00:00,Closed,2025-02-17 00:00:00
15050,eford@example.org,6117235082,Subscription Cancellation,Still charged after cancellation.,2025-03-07 00:00:00,Closed,2025-03-18 00:00:00
15049,jessicaortega@example.net,9907100494,Bug Report,Exported file missing columns.,2025-06-01 00:00:00,Closed,2025-06-02 00:00:00
15048,wanda41@example.net,9977008068,UI Feedback,Font inconsistent across pages.,2025-04-22 00:00:00,Closed,2025-05-07 00:00:00
15047,kevindavis@example.org,1106428165,Billing Problem,Incorrect tax calculations.,2025-05-08 00:00:00,Closed,2025-05-09 00:00:00
15046,wmoore@example.net,2989646292,Login Issue,Captcha keeps looping during login.,2025-06-28 00:00:00,Closed,2025-06-30 00:00:00
15045,whitakerlarry@example.com,5115048611,Payment Failure,Bank transaction shows pending.,2025-04-03 00:00:00,Closed,2025-04-08 00:00:00
15044,eatonelizabeth@example.net,3955438108,Payment Failure,UPI transaction timed out.,2025-02-07 00:00:00,Closed,2025-02-10 00:00:00
15043,andrewsimmons@example.org,9758024603,Technical Support,Settings not saving properly.,2025-06-19 00:00:00,Closed,2025-06-29 00:00:00
15042,froberts@example.com,4289208970,Account Suspension,"Got auto-ban, never violated terms.",2025-05-03 00:00:00,Closed,2025-05-17 00:00:00
15041,franklinshawn@example.net,7142124111,Billing Problem,Late fee charged wrongly.,2025-02-26 00:00:00,Closed,2025-02-28 00:00:00
15040,wjames@example.com,7484969766,Billing Problem,Invoice PDF is missing this month.,2025-07-23 00:00:00,Closed,2025-07-25 00:00:00
15039,valenzuelajessica@example.net,9940608149,Account Suspension,Need clarification on temporary lockout.,2025-07-11 00:00:00,Closed,2025-07-15 00:00:00
15038,reidthomas@example.net,8927151425,Data Export,Fields are missing in exported report.,2025-05-21 00:00:00,Closed,2025-05-26 00:00:00
15037,michaelkelley@example.org,3281778877,Account Suspension,Received policy violation but unclear why.,2025-03-20 00:00:00,Closed,2025-03-29 00:00:00
15036,fromero@example.net,9029654525,Account Suspension,Need reason for my suspension.,2025-06-28 00:00:00,Closed,2025-07-06 00:00:00
15035,pagejason@example.net,8968234389,Subscription Cancellation,Want refund for unused days.,2025-03-30 00:00:00,Closed,2025-04-01 00:00:00
15034,qpacheco@example.com,1573950913,Subscription Cancellation,Cancel option not visible in settings.,2025-03-29 00:00:00,Closed,2025-03-30 00:00:00
15033,kjohnson@example.net,131630334,Login Issue,Login working on browser but not app.,2025-03-15 00:00:00,Closed,2025-03-17 00:00:00
15032,blewis@example.net,935844776,Technical Support,Live chat not launching.,2025-07-05 00:00:00,Closed,2025-07-11 00:00:00
15031,mary30@example.net,9710899535,Account Suspension,Received policy violation but unclear why.,2025-05-08 00:00:00,Closed,2025-05-12 00:00:00
15030,collinskrystal@example.com,2292177062,Billing Problem,Amount charged doesn’t match pricing plan.,2025-04-26 00:00:00,Closed,2025-04-29 00:00:00
15029,robert31@example.org,9545164773,Account Suspension,Terms of use were unclear.,2025-03-17 00:00:00,Closed,2025-03-18 00:00:00
15028,scottsandra@example.net,4502868545,Bug Report,Chart not updating after data refresh.,2025-04-20 00:00:00,Closed,2025-04-26 00:00:00
15027,haley40@example.net,4330323281,Bug Report,Blank screen after form submission.,2025-06-19 00:00:00,Closed,2025-07-02 00:00:00
15026,buchanannatalie@example.com,385517809,UI Feedback,Too many clicks to perform actions.,2025-02-12 00:00:00,Closed,2025-02-21 00:00:00
15025,wyatttaylor@example.com,8040640143,Data Export,Export email not received.,2025-07-07 00:00:00,Closed,2025-07-09 00:00:00
15024,spenceradrienne@example.org,4961749591,Technical Support,Settings not saving properly.,2025-04-18 00:00:00,Closed,2025-04-20 00:00:00
15023,fordcarol@example.com,1537718528,Data Export,Filters not applying in exported data.,2025-03-13 00:00:00,Closed,2025-03-22 00:00:00
15022,sbryant@example.net,2850455450,Billing Problem,Incorrect tax calculations.,2025-02-05 00:00:00,Closed,2025-02-09 00:00:00
15021,lekatherine@example.net,5965798452,Login Issue,Session expires immediately after login.,2025-02-09 00:00:00,Closed,2025-02-10 00:00:00
15020,bakerchristian@example.org,3806597851,Bug Report,Color scheme inconsistent.,2025-04-14 00:00:00,Closed,2025-04-17 00:00:00
15019,douglasmiller@example.org,61419536,UI Feedback,Graphs too compressed on mobile view.,2025-05-20 00:00:00,Closed,2025-05-22 00:00:00
15018,sandersjonathon@example.com,3832280889,Bug Report,Color scheme inconsistent.,2025-04-22 00:00:00,Closed,2025-04-27 00:00:00
15017,zsantiago@example.org,3886351778,Feature Request,Include a mobile-first UI option.,2025-05-06 00:00:00,Closed,2025-05-14 00:00:00
15016,thomas21@example.com,7560576286,Billing Problem,Not receiving monthly bills via email.,2025-02-10 00:00:00,Closed,2025-02-12 00:00:00
15015,leevictoria@example.com,8630774587,Data Export,Need monthly data dump in CSV.,2025-06-29 00:00:00,Closed,2025-06-30 00:00:00
15014,phillip98@example.com,8816398853,Subscription Cancellation,Accidentally cancelled wrong plan.,2025-06-23 00:00:00,Closed,2025-06-25 00:00:00
15013,justinsparks@example.org,4683425168,Data Export,Time range in export is incorrect.,2025-02-21 00:00:00,Closed,2025-02-28 00:00:00
15012,ann28@example.org,514537128,Login Issue,Error 401 appearing on login.,2025-02-05 00:00:00,Closed,2025-02-11 00:00:00
15011,samueljones@example.net,894870077,Bug Report,Unable to delete old entries.,2025-06-05 00:00:00,Closed,2025-06-12 00:00:00
15010,sydneyfigueroa@example.net,7158523772,Data Export,Exported PDF looks blank.,2025-05-11 00:00:00,Closed,2025-05-18 00:00:00
15009,quinnkim@example.net,6738496315,Data Export,Fields are missing in exported report.,2025-06-01 00:00:00,Closed,2025-06-08 00:00:00
15008,sobrien@example.org,4505169313,Data Export,Need export in regional time zone.,2025-02-17 00:00:00,Closed,2025-02-26 00:00:00
15007,bradshawvalerie@example.org,1375236043,Account Suspension,Need help lifting restrictions.,2025-06-15 00:00:00,Closed,2025-06-22 00:00:00
15006,ryanwilliams@example.org,5486165600,Payment Failure,UPI transaction timed out.,2025-05-11 00:00:00,Closed,2025-05-19 00:00:00
15005,rwoods@example.com,5119480739,Account Suspension,Can’t access services due to ban.,2025-07-23 00:00:00,Closed,2025-08-08 00:00:00
15004,briangraham@example.org,5995501310,Account Suspension,"Got auto-ban, never violated terms.",2025-07-23 00:00:00,Closed,2025-07-31 00:00:00
15003,suttonantonio@example.net,345629831,Payment Failure,Payment gateway not redirecting.,2025-03-20 00:00:00,Closed,2025-03-21 00:00:00
15002,xmatthews@example.net,2859170402,Bug Report,Dropdown not loading values.,2025-07-19 00:00:00,Closed,2025-07-21 00:00:00
15001,egreen@example.org,4134343908,Data Export,Export email not received.,2025-05-18 00:00:00,Closed,2025-05-20 00:00:00
15000,rlopez@example.com,4492706572,Payment Failure,Need confirmation after retry.,2025-04-19 00:00:00,Closed,2025-04-20 00:00:00
14999,jonathankeller@example.org,3564515166,UI Feedback,Color scheme hard to read in sunlight.,2025-06-05 00:00:00,Opened,0001-01-01 00:00:00
14998,scottmiller@example.org,2673108767,Subscription Cancellation,Data wiped immediately after cancel.,2025-03-24 00:00:00,Closed,2025-04-01 00:00:00
14997,ryan62@example.org,1236680734,Login Issue,Unable to login with correct credentials.,2025-03-20 00:00:00,Closed,2025-03-23 00:00:00
14996,seanparks@example.org,872839677,Account Suspension,Need help lifting restrictions.,2025-03-06 00:00:00,Closed,2025-03-08 00:00:00
14995,hnelson@example.org,5624631125,Login Issue,Getting 'user not found' even with valid ID.,2025-06-12 00:00:00,Closed,2025-06-13 00:00:00
14994,csantiago@example.net,6414536201,Billing Problem,Duplicate transaction found.,2025-07-18 00:00:00,Closed,2025-07-21 00:00:00
14993,ryan55@example.com,5037527912,Feature Request,Need in-app video tutorials.,2025-06-09 00:00:00,Closed,2025-06-14 00:00:00
14992,wallerjessica@example.net,3758805846,Login Issue,Redirect loop after logging in.,2025-06-12 00:00:00,Closed,2025-06-16 00:00:00
14991,irobertson@example.net,7348382426,Billing Problem,Amount charged doesn’t match pricing plan.,2025-04-11 00:00:00,Closed,2025-04-20 00:00:00
14990,jamesdouglas@example.org,483543595,Subscription Cancellation,Received cancellation email but charged again.,2025-02-17 00:00:00,Closed,2025-02-19 00:00:00
14989,corey48@example.org,7339284661,Bug Report,Filter not retaining after refresh.,2025-04-08 00:00:00,Closed,2025-04-11 00:00:00
14988,williamssharon@example.com,4833780373,Data Export,Need monthly data dump in CSV.,2025-05-12 00:00:00,Closed,2025-05-21 00:00:00
14987,jeffersonscott@example.com,2464710404,Login Issue,Cannot log in on mobile app.,2025-02-12 00:00:00,Closed,2025-02-16 00:00:00
14986,zford@example.com,4186258539,UI Feedback,Filter section takes too much space.,2025-04-13 00:00:00,Closed,2025-04-20 00:00:00
14985,vhamilton@example.org,9404663461,Bug Report,Form validation not working properly.,2025-06-09 00:00:00,Closed,2025-06-14 00:00:00
14984,jeffery60@example.com,9784584009,Subscription Cancellation,Wrong account cancelled.,2025-05-27 00:00:00,Closed,2025-05-28 00:00:00
14983,petersmargaret@example.org,6081651933,Feature Request,Provide more chart types in dashboard.,2025-01-29 00:00:00,Closed,2025-02-01 00:00:00
14982,jasonclark@example.com,1209503645,Data Export,Charts not included in report export.,2025-03-27 00:00:00,Closed,2025-03-28 00:00:00
14981,soneal@example.org,3324537880,Account Suspension,Can I restore my data after suspension?,2025-03-12 00:00:00,Closed,2025-03-17 00:00:00
14980,allison78@example.org,3077676298,Subscription Cancellation,Cancelled but dashboard shows active.,2025-07-11 00:00:00,Closed,2025-07-13 00:00:00
14979,frazierkayla@example.org,9043548647,Bug Report,Sidebar collapses on scroll.,2025-06-28 00:00:00,Closed,2025-07-02 00:00:00
14978,jessicaward@example.com,3368754515,UI Feedback,Mobile responsiveness needs improvement.,2025-04-13 00:00:00,Closed,2025-04-21 00:00:00
14977,elizabeth02@example.org,3138461144,Bug Report,Blank screen after form submission.,2025-02-15 00:00:00,Closed,2025-02-18 00:00:00
14976,ioconnor@example.org,8904141674,Technical Support,Can’t install latest update.,2025-03-10 00:00:00,Closed,2025-03-14 00:00:00
14975,sowens@example.net,1193710964,Data Export,Export feature is not generating files.,2025-04-09 00:00:00,Closed,2025-04-10 00:00:00
14974,crawfordrebecca@example.org,2046597015,Feature Request,Save filter views for reuse.,2025-06-18 00:00:00,Closed,2025-06-19 00:00:00
14973,oking@example.org,2003688363,UI Feedback,Dark mode missing in login.,2025-04-18 00:00:00,Closed,2025-05-04 00:00:00
14972,beckderrick@example.net,1482349626,Data Export,Can’t schedule data export.,2025-05-13 00:00:00,Closed,2025-05-25 00:00:00
14971,brownkatie@example.net,1301619131,Account Suspension,Need help lifting restrictions.,2025-06-18 00:00:00,Closed,2025-06-21 00:00:00
14970,cynthia84@example.org,6771682049,Login Issue,Unable to login with correct credentials.,2025-06-01 00:00:00,Closed,2025-06-17 00:00:00
14969,marcusfox@example.net,7326840518,Technical Support,Notifications are not working.,2025-04-14 00:00:00,Closed,2025-04-16 00:00:00
14968,jessicayang@example.net,4526481255,Data Export,Fields are missing in exported report.,2025-03-21 00:00:00,Closed,2025-03-23 00:00:00
14967,ehuffman@example.com,6807206164,Data Export,Zip file corrupted during export.,2025-03-07 00:00:00,Closed,2025-03-14 00:00:00
14966,lawrencemercado@example.com,5244229972,Bug Report,Color scheme inconsistent.,2025-07-21 00:00:00,Closed,2025-07-23 00:00:00
14965,smithwendy@example.com,2493016702,Feature Request,Please add support for dark mode.,2025-05-03 00:00:00,Closed,2025-05-06 00:00:00
14964,bmartinez@example.net,9717939053,Bug Report,Reports section not opening.,2025-02-06 00:00:00,Opened,0001-01-01 00:00:00
14963,mhudson@example.com,1338180353,Payment Failure,UPI transaction timed out.,2025-02-14 00:00:00,Closed,2025-02-16 00:00:00
14962,hendrixjennifer@example.com,6844632205,UI Feedback,Dropdowns too close together.,2025-04-08 00:00:00,Closed,2025-04-13 00:00:00
14961,vmooney@example.org,8909824813,Bug Report,Exported file missing columns.,2025-04-30 00:00:00,Closed,2025-05-01 00:00:00
14960,victor18@example.com,1445869628,Data Export,Zip file corrupted during export.,2025-07-10 00:00:00,Closed,2025-07-11 00:00:00
14959,thomaswood@example.net,8726860754,Login Issue,Cannot log in on mobile app.,2025-05-05 00:00:00,Closed,2025-05-07 00:00:00
14958,millerdiane@example.org,2371252234,UI Feedback,Font inconsistent across pages.,2025-02-21 00:00:00,Closed,2025-02-24 00:00:00
14957,greenenicholas@example.com,2283885273,Data Export,Zip file corrupted during export.,2025-03-30 00:00:00,Closed,2025-04-10 00:00:00
14956,brandon41@example.com,2959828908,Feature Request,Add folder structure to organize data.,2025-03-17 00:00:00,Closed,2025-04-01 00:00:00
14955,amywoods@example.com,1083263452,Data Export,Exported PDF looks blank.,2025-02-01 00:00:00,Closed,2025-02-02 00:00:00
14954,omueller@example.net,6239196441,Subscription Cancellation,Cancel option not visible in settings.,2025-06-06 00:00:00,Closed,2025-06-17 00:00:00
14953,zbentley@example.net,1424524052,Payment Failure,3D secure failed mid-payment.,2025-03-29 00:00:00,Closed,2025-03-31 00:00:00
